OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v
Vihti;355641;6700134;Vihti;226;19961202;1996;12;2;3355000;6705000;-1.5;0.2;-5.9;0.0;665;5.37;1155.90;549.0
Vihti;355641;6700134;Vihti;226;19961203;1996;12;3;3355000;6705000;0.6;1.2;0.0;0.0;664;6.08;1155.90;549.0
Vihti;355641;6700134;Vihti;226;19961204;1996;12;4;3355000;6705000;1.6;3.1;-0.1;1.0;657;6.47;1155.90;550.0
Vihti;355641;6700134;Vihti;226;19961205;1996;12;5;3355000;6705000;2.3;2.7;1.5;1.0;634;6.77;1155.90;551.0
Vihti;355641;6700134;Vihti;226;19961206;1996;12;6;3355000;6705000;1.8;2.7;1.0;1.0;622;6.80;1155.90;552.0
Vihti;355641;6700134;Vihti;226;19961207;1996;12;7;3355000;6705000;1.8;2.8;1.2;0.0;688;6.30;1155.90;552.0
Vihti;355641;6700134;Vihti;226;19961208;1996;12;8;3355000;6705000;1.3;3.5;-1.4;1.0;666;6.19;1155.90;553.0
Vihti;355641;6700134;Vihti;226;19961209;1996;12;9;3355000;6705000;4.0;4.4;3.4;0.0;593;7.70;1155.90;553.0
Vihti;355641;6700134;Vihti;226;19961210;1996;12;10;3355000;6705000;4.2;4.6;3.8;0.0;575;7.91;1155.90;553.0
Vihti;355641;6700134;Vihti;226;19961211;1996;12;11;3355000;6705000;-1.2;4.5;-2.7;5.0;779;4.96;1155.90;558.0
Vihti;355641;6700134;Vihti;226;19961212;1996;12;12;3355000;6705000;0.8;2.2;-2.8;5.0;572;6.13;1155.90;563.0
Vihti;355641;6700134;Vihti;226;19961213;1996;12;13;3355000;6705000;-0.1;2.7;-3.6;3.0;612;5.69;1155.90;566.0
Vihti;355641;6700134;Vihti;226;19961214;1996;12;14;3355000;6705000;-7.3;-3.1;-10.3;0.0;851;3.16;1155.90;566.0
Vihti;355641;6700134;Vihti;226;19961215;1996;12;15;3355000;6705000;-10.5;-8.1;-14.1;0.0;663;2.38;1155.90;566.0
Vihti;355641;6700134;Vihti;226;19961216;1996;12;16;3355000;6705000;-4.5;-2.8;-14.5;0.0;852;3.83;1155.90;566.0
Vihti;355641;6700134;Vihti;226;19961217;1996;12;17;3355000;6705000;-7.5;-2.5;-12.3;0.0;836;3.15;1155.90;566.0
Vihti;355641;6700134;Vihti;226;19961218;1996;12;18;3355000;6705000;-12.0;-8.5;-14.5;0.0;862;2.13;1155.90;566.0
Vihti;355641;6700134;Vihti;226;19961219;1996;12;19;3355000;6705000;-13.1;-9.0;-18.6;0.0;685;1.98;1155.90;566.0
Vihti;355641;6700134;Vihti;226;19961220;1996;12;20;3355000;6705000;-11.3;-6.8;-16.3;1.0;822;2.12;1155.90;567.0
Vihti;355641;6700134;Vihti;226;19961221;1996;12;21;3355000;6705000;-11.7;-7.5;-18.3;1.0;564;2.33;1155.90;568.0
Vihti;355641;6700134;Vihti;226;19961222;1996;12;22;3355000;6705000;-16.7;-12.6;-19.8;0.0;818;1.40;1155.90;568.0
Vihti;355641;6700134;Vihti;226;19961223;1996;12;23;3355000;6705000;-21.4;-15.2;-24.0;1.0;852;0.82;1155.90;569.0
Vihti;355641;6700134;Vihti;226;19961224;1996;12;24;3355000;6705000;-10.6;-5.8;-20.6;1.0;675;2.54;1155.90;570.0
Vihti;355641;6700134;Vihti;226;19961225;1996;12;25;3355000;6705000;-22.7;-13.7;-26.5;0.0;903;0.85;1155.90;570.0
Vihti;355641;6700134;Vihti;226;19961226;1996;12;26;3355000;6705000;-20.8;-4.4;-30.4;1.0;764;1.53;1155.90;571.0
Vihti;355641;6700134;Vihti;226;19961227;1996;12;27;3355000;6705000;-0.6;0.2;-4.2;1.0;561;5.43;1155.90;572.0
Vihti;355641;6700134;Vihti;226;19961228;1996;12;28;3355000;6705000;-1.5;0.3;-6.6;1.0;588;5.15;1155.90;573.0
Vihti;355641;6700134;Vihti;226;19961229;1996;12;29;3355000;6705000;-6.5;-4.0;-8.8;0.0;660;3.42;1155.90;573.0
Vihti;355641;6700134;Vihti;226;19961230;1996;12;30;3355000;6705000;-9.4;-7.5;-12.2;0.0;745;2.61;1155.90;573.0
Vihti;355641;6700134;Vihti;226;19961231;1996;12;31;3355000;6705000;-14.2;-9.7;-23.1;0.0;859;1.88;1155.90;573.0
Vihti;355641;6700134;Vihti;226;19970101;1997;1;1;3355000;6705000;-10.5;-3.2;-19.8;0.0;980;2.70;0.00;0.0
Vihti;355641;6700134;Vihti;226;19970102;1997;1;2;3355000;6705000;-9.4;-5.1;-20.7;0.0;767;2.79;0.00;0.0
Vihti;355641;6700134;Vihti;226;19970103;1997;1;3;3355000;6705000;-5.0;-0.5;-19.1;0.0;623;4.10;0.00;0.0
Vihti;355641;6700134;Vihti;226;19970104;1997;1;4;3355000;6705000;-6.7;-0.6;-9.5;6.0;641;3.23;0.00;6.0
Vihti;355641;6700134;Vihti;226;19970105;1997;1;5;3355000;6705000;-13.7;-2.7;-22.8;0.0;870;1.94;0.00;6.0
Vihti;355641;6700134;Vihti;226;19970106;1997;1;6;3355000;6705000;-14.5;-3.6;-26.7;0.0;924;2.11;0.00;6.0
Vihti;355641;6700134;Vihti;226;19970107;1997;1;7;3355000;6705000;-3.9;-0.6;-9.4;0.0;1110;3.92;0.00;6.0
Vihti;355641;6700134;Vihti;226;19970108;1997;1;8;3355000;6705000;-6.5;-3.1;-15.5;7.0;689;3.56;0.00;13.0
Vihti;355641;6700134;Vihti;226;19970109;1997;1;9;3355000;6705000;-4.3;-3.5;-4.9;0.0;730;4.18;0.00;13.0
Vihti;355641;6700134;Vihti;226;19970110;1997;1;10;3355000;6705000;-12.0;-3.6;-24.2;0.0;1121;2.41;0.00;13.0
Vihti;355641;6700134;Vihti;226;19970111;1997;1;11;3355000;6705000;-12.6;-8.5;-26.5;2.0;990;2.15;0.00;15.0
Vihti;355641;6700134;Vihti;226;19970112;1997;1;12;3355000;6705000;-7.5;-2.6;-14.7;7.0;844;3.33;0.00;22.0
Vihti;355641;6700134;Vihti;226;19970113;1997;1;13;3355000;6705000;-0.7;0.6;-3.3;0.0;807;5.58;0.00;22.0
Vihti;355641;6700134;Vihti;226;19970114;1997;1;14;3355000;6705000;0.5;3.8;-3.8;0.0;1374;5.72;0.00;22.0
Vihti;355641;6700134;Vihti;226;19970115;1997;1;15;3355000;6705000;1.1;3.1;-9.4;0.0;848;6.17;0.00;22.0
Vihti;355641;6700134;Vihti;226;19970116;1997;1;16;3355000;6705000;-0.2;4.4;-6.1;0.0;1481;4.51;0.00;22.0
Vihti;355641;6700134;Vihti;226;19970117;1997;1;17;3355000;6705000;-1.5;-0.1;-6.9;1.0;857;5.02;0.00;23.0
Vihti;355641;6700134;Vihti;226;19970118;1997;1;18;3355000;6705000;-0.7;0.6;-0.9;3.0;889;5.48;0.00;26.0
Vihti;355641;6700134;Vihti;226;19970119;1997;1;19;3355000;6705000;0.4;0.9;-1.0;0.0;937;5.91;0.00;26.0
Vihti;355641;6700134;Vihti;226;19970120;1997;1;20;3355000;6705000;-11.9;1.0;-17.7;0.0;1587;2.10;0.00;26.0
Vihti;355641;6700134;Vihti;226;19970121;1997;1;21;3355000;6705000;-4.0;0.4;-19.5;0.0;1185;4.29;0.00;26.0
Vihti;355641;6700134;Vihti;226;19970122;1997;1;22;3355000;6705000;0.1;1.6;-1.3;0.0;1701;5.48;0.00;26.0
Vihti;355641;6700134;Vihti;226;19970123;1997;1;23;3355000;6705000;-1.0;0.7;-1.6;6.0;981;5.11;0.00;32.0
Vihti;355641;6700134;Vihti;226;19970124;1997;1;24;3355000;6705000;-4.1;-0.5;-8.5;0.0;1342;4.03;0.00;32.0
Vihti;355641;6700134;Vihti;226;19970125;1997;1;25;3355000;6705000;-16.2;-8.0;-21.8;0.0;2049;1.48;0.00;32.0
Vihti;355641;6700134;Vihti;226;19970126;1997;1;26;3355000;6705000;-3.9;-1.0;-17.7;0.0;1065;4.41;0.00;32.0
Vihti;355641;6700134;Vihti;226;19970127;1997;1;27;3355000;6705000;0.3;1.1;-1.0;2.0;1094;6.00;0.00;34.0
Vihti;355641;6700134;Vihti;226;19970128;1997;1;28;3355000;6705000;-5.4;0.6;-8.6;0.0;2264;2.92;0.00;34.0
Vihti;355641;6700134;Vihti;226;19970129;1997;1;29;3355000;6705000;-7.7;-5.6;-12.3;0.0;1314;2.75;0.00;34.0
Vihti;355641;6700134;Vihti;226;19970130;1997;1;30;3355000;6705000;0.5;4.6;-6.0;0.0;1775;5.69;0.00;34.0
Vihti;355641;6700134;Vihti;226;19970131;1997;1;31;3355000;6705000;-2.2;2.2;-3.5;0.0;1538;3.28;0.00;34.0
Vihti;355641;6700134;Vihti;226;19970201;1997;2;1;3355000;6705000;-6.0;-3.0;-9.7;0.0;2658;2.20;0.00;34.0
Vihti;355641;6700134;Vihti;226;19970202;1997;2;2;3355000;6705000;-7.4;-2.3;-15.7;0.0;1796;3.20;0.00;34.0
Vihti;355641;6700134;Vihti;226;19970203;1997;2;3;3355000;6705000;-1.4;-0.5;-4.0;0.0;1308;4.59;0.00;34.0
Vihti;355641;6700134;Vihti;226;19970204;1997;2;4;3355000;6705000;0.2;1.2;-1.7;1.0;1369;5.47;0.00;35.0
Vihti;355641;6700134;Vihti;226;19970205;1997;2;5;3355000;6705000;-1.3;0.9;-3.2;0.0;3101;4.66;0.00;35.0
Vihti;355641;6700134;Vihti;226;19970206;1997;2;6;3355000;6705000;-7.7;-1.6;-13.6;0.0;3006;3.05;0.00;35.0
Vihti;355641;6700134;Vihti;226;19970207;1997;2;7;3355000;6705000;0.2;4.3;-16.2;4.0;1442;5.99;0.00;39.0
Vihti;355641;6700134;Vihti;226;19970208;1997;2;8;3355000;6705000;0.7;3.9;-1.0;0.0;2286;5.49;0.00;39.0
Vihti;355641;6700134;Vihti;226;19970209;1997;2;9;3355000;6705000;-5.2;0.0;-10.6;9.0;3144;3.32;0.00;48.0
Vihti;355641;6700134;Vihti;226;19970210;1997;2;10;3355000;6705000;-1.7;-0.6;-3.8;1.0;1576;5.04;0.00;49.0
Vihti;355641;6700134;Vihti;226;19970211;1997;2;11;3355000;6705000;-0.4;1.3;-3.8;8.0;1698;5.69;0.00;57.0
Vihti;355641;6700134;Vihti;226;19970212;1997;2;12;3355000;6705000;-1.9;0.6;-3.1;0.0;1755;4.78;0.00;57.0
Vihti;355641;6700134;Vihti;226;19970213;1997;2;13;3355000;6705000;-4.7;0.1;-13.6;0.0;1530;4.08;0.00;57.0
Vihti;355641;6700134;Vihti;226;19970214;1997;2;14;3355000;6705000;-14.6;-1.5;-17.9;0.0;4226;1.59;0.00;57.0
Vihti;355641;6700134;Vihti;226;19970215;1997;2;15;3355000;6705000;-17.9;-14.1;-22.1;0.0;3498;1.14;0.00;57.0
Vihti;355641;6700134;Vihti;226;19970216;1997;2;16;3355000;6705000;-13.7;-8.9;-18.8;0.0;4448;1.44;0.00;57.0
Vihti;355641;6700134;Vihti;226;19970217;1997;2;17;3355000;6705000;-12.2;-5.5;-17.8;0.0;4580;1.76;0.00;57.0
Vihti;355641;6700134;Vihti;226;19970218;1997;2;18;3355000;6705000;-16.3;-5.2;-26.6;0.0;4020;1.50;0.00;57.0
Vihti;355641;6700134;Vihti;226;19970219;1997;2;19;3355000;6705000;-6.6;-4.7;-15.0;0.0;4401;2.38;0.00;57.0
Vihti;355641;6700134;Vihti;226;19970220;1997;2;20;3355000;6705000;-1.9;1.0;-6.0;3.0;1969;4.87;0.00;60.0
Vihti;355641;6700134;Vihti;226;19970221;1997;2;21;3355000;6705000;-0.8;0.1;-2.0;4.0;1766;5.48;0.00;64.0
Vihti;355641;6700134;Vihti;226;19970222;1997;2;22;3355000;6705000;-0.5;0.5;-1.6;0.0;2146;5.48;0.00;64.0
Vihti;355641;6700134;Vihti;226;19970223;1997;2;23;3355000;6705000;1.9;3.0;-1.8;0.0;2048;6.69;0.00;64.0
Vihti;355641;6700134;Vihti;226;19970224;1997;2;24;3355000;6705000;3.5;4.1;2.5;3.0;2286;7.28;0.00;67.0
Vihti;355641;6700134;Vihti;226;19970225;1997;2;25;3355000;6705000;3.4;4.7;2.4;6.0;2316;7.26;0.00;73.0
Vihti;355641;6700134;Vihti;226;19970226;1997;2;26;3355000;6705000;1.9;3.6;0.9;1.0;2323;6.39;0.00;74.0
Vihti;355641;6700134;Vihti;226;19970227;1997;2;27;3355000;6705000;0.5;1.4;-0.2;0.0;3090;5.50;0.00;74.0
Vihti;355641;6700134;Vihti;226;19970228;1997;2;28;3355000;6705000;-0.7;1.3;-4.7;1.0;6326;4.50;0.00;75.0
Vihti;355641;6700134;Vihti;226;19970301;1997;3;1;3355000;6705000;2.0;3.6;0.8;0.0;2932;6.47;0.00;75.0
Vihti;355641;6700134;Vihti;226;19970302;1997;3;2;3355000;6705000;3.4;4.8;0.4;5.0;2512;6.97;0.00;80.0
Vihti;355641;6700134;Vihti;226;19970303;1997;3;3;3355000;6705000;3.1;5.3;1.9;0.0;4494;5.49;0.00;80.0
Vihti;355641;6700134;Vihti;226;19970304;1997;3;4;3355000;6705000;1.3;3.6;0.3;0.0;6172;4.20;0.00;80.0
Vihti;355641;6700134;Vihti;226;19970305;1997;3;5;3355000;6705000;0.0;4.8;-2.6;0.0;8171;4.01;0.00;80.0
Vihti;355641;6700134;Vihti;226;19970306;1997;3;6;3355000;6705000;0.8;3.3;-5.3;0.0;2452;5.98;0.00;80.0
Vihti;355641;6700134;Vihti;226;19970307;1997;3;7;3355000;6705000;1.9;8.0;-3.0;0.0;8493;5.01;0.00;80.0
Vihti;355641;6700134;Vihti;226;19970308;1997;3;8;3355000;6705000;2.5;4.2;0.4;1.0;3129;5.89;0.00;81.0
Vihti;355641;6700134;Vihti;226;19970309;1997;3;9;3355000;6705000;3.6;9.7;-1.5;0.0;7613;4.99;0.00;81.0
Vihti;355641;6700134;Vihti;226;19970310;1997;3;10;3355000;6705000;2.7;11.5;-2.7;0.0;8787;5.60;0.00;81.0
Vihti;355641;6700134;Vihti;226;19970311;1997;3;11;3355000;6705000;2.6;7.7;-1.9;0.0;6623;5.59;0.00;81.0
Vihti;355641;6700134;Vihti;226;19970312;1997;3;12;3355000;6705000;4.0;8.3;1.8;0.0;8075;4.79;0.00;81.0
Vihti;355641;6700134;Vihti;226;19970313;1997;3;13;3355000;6705000;2.2;4.1;1.1;0.0;4108;6.06;0.00;81.0
Vihti;355641;6700134;Vihti;226;19970314;1997;3;14;3355000;6705000;-2.2;2.5;-4.7;0.0;9595;2.99;0.00;81.0
Vihti;355641;6700134;Vihti;226;19970315;1997;3;15;3355000;6705000;-3.8;3.3;-10.6;0.0;7313;3.30;0.00;81.0
Vihti;355641;6700134;Vihti;226;19970316;1997;3;16;3355000;6705000;-4.8;-2.1;-7.9;0.0;10486;2.39;0.00;81.0
Vihti;355641;6700134;Vihti;226;19970317;1997;3;17;3355000;6705000;-4.5;-0.8;-8.9;0.0;7997;2.88;0.00;81.0
Vihti;355641;6700134;Vihti;226;19970318;1997;3;18;3355000;6705000;-5.4;-2.0;-8.4;0.0;8339;2.58;0.00;81.0
Vihti;355641;6700134;Vihti;226;19970319;1997;3;19;3355000;6705000;-6.4;-3.9;-9.1;0.0;7992;3.06;0.00;81.0
Vihti;355641;6700134;Vihti;226;19970320;1997;3;20;3355000;6705000;-6.8;-1.8;-12.2;0.0;11610;2.29;0.00;81.0
Vihti;355641;6700134;Vihti;226;19970321;1997;3;21;3355000;6705000;-8.4;-1.2;-15.2;0.0;12179;2.00;0.00;81.0
Vihti;355641;6700134;Vihti;226;19970322;1997;3;22;3355000;6705000;-8.8;-1.4;-15.8;0.0;12155;1.92;0.00;81.0
Vihti;355641;6700134;Vihti;226;19970323;1997;3;23;3355000;6705000;-7.9;-0.5;-14.1;0.0;9123;2.22;0.00;81.0
Vihti;355641;6700134;Vihti;226;19970324;1997;3;24;3355000;6705000;-6.5;-0.8;-13.7;2.0;9321;2.86;0.00;83.0
Vihti;355641;6700134;Vihti;226;19970325;1997;3;25;3355000;6705000;-5.1;-2.6;-6.3;0.0;6526;3.44;0.00;83.0
Vihti;355641;6700134;Vihti;226;19970326;1997;3;26;3355000;6705000;-3.0;-0.5;-10.6;15.0;7392;3.91;0.00;98.0
Vihti;355641;6700134;Vihti;226;19970327;1997;3;27;3355000;6705000;-0.9;1.4;-3.6;2.0;4184;5.47;0.00;100.0
Vihti;355641;6700134;Vihti;226;19970328;1997;3;28;3355000;6705000;1.3;4.4;-0.4;0.0;5340;6.17;0.00;100.0
Vihti;355641;6700134;Vihti;226;19970329;1997;3;29;3355000;6705000;-0.2;2.6;-2.4;0.0;4997;5.59;0.00;100.0
Vihti;355641;6700134;Vihti;226;19970330;1997;3;30;3355000;6705000;0.3;4.7;-4.4;0.0;11758;4.40;0.00;100.0
Vihti;355641;6700134;Vihti;226;19970331;1997;3;31;3355000;6705000;4.7;9.4;0.3;0.0;12770;5.98;0.00;100.0
Vihti;355641;6700134;Vihti;226;19970401;1997;4;1;3355000;6705000;5.6;10.0;0.3;0.0;12062;7.02;0.60;100.0
Vihti;355641;6700134;Vihti;226;19970402;1997;4;2;3355000;6705000;3.5;7.0;0.2;0.0;14228;4.50;0.60;100.0
Vihti;355641;6700134;Vihti;226;19970403;1997;4;3;3355000;6705000;2.3;5.4;-2.6;2.0;4510;6.51;0.60;102.0
Vihti;355641;6700134;Vihti;226;19970404;1997;4;4;3355000;6705000;-0.8;2.4;-2.0;0.0;7412;4.57;0.60;102.0
Vihti;355641;6700134;Vihti;226;19970405;1997;4;5;3355000;6705000;-1.9;2.9;-6.0;0.0;16171;3.10;0.60;102.0
Vihti;355641;6700134;Vihti;226;19970406;1997;4;6;3355000;6705000;-2.7;1.9;-7.5;0.0;12315;3.08;0.60;102.0
Vihti;355641;6700134;Vihti;226;19970407;1997;4;7;3355000;6705000;-2.3;3.5;-9.2;0.0;14627;2.99;0.60;102.0
Vihti;355641;6700134;Vihti;226;19970408;1997;4;8;3355000;6705000;-1.8;3.5;-6.3;0.0;15582;2.80;0.60;102.0
Vihti;355641;6700134;Vihti;226;19970409;1997;4;9;3355000;6705000;-2.6;2.6;-9.8;5.0;12223;3.80;0.60;107.0
Vihti;355641;6700134;Vihti;226;19970410;1997;4;10;3355000;6705000;2.3;6.9;-1.1;0.0;10163;6.28;0.60;107.0
Vihti;355641;6700134;Vihti;226;19970411;1997;4;11;3355000;6705000;0.1;4.2;-1.1;2.0;5593;5.38;0.60;109.0
Vihti;355641;6700134;Vihti;226;19970412;1997;4;12;3355000;6705000;-1.8;1.4;-2.9;0.0;15607;3.36;0.60;109.0
Vihti;355641;6700134;Vihti;226;19970413;1997;4;13;3355000;6705000;-2.1;2.2;-9.7;5.0;5590;4.66;0.60;114.0
Vihti;355641;6700134;Vihti;226;19970414;1997;4;14;3355000;6705000;0.8;2.9;-0.1;2.0;10288;5.35;0.60;116.0
Vihti;355641;6700134;Vihti;226;19970415;1997;4;15;3355000;6705000;1.5;6.9;-3.2;0.0;17055;4.46;0.60;116.0
Vihti;355641;6700134;Vihti;226;19970416;1997;4;16;3355000;6705000;3.7;10.8;-2.4;0.0;14620;5.55;0.60;116.0
Vihti;355641;6700134;Vihti;226;19970417;1997;4;17;3355000;6705000;2.4;8.7;-4.1;0.0;14009;4.76;0.60;116.0
Vihti;355641;6700134;Vihti;226;19970418;1997;4;18;3355000;6705000;-0.4;3.0;-3.4;0.0;12700;3.46;0.60;116.0
Vihti;355641;6700134;Vihti;226;19970419;1997;4;19;3355000;6705000;-0.1;2.9;-3.3;0.0;9729;4.19;0.60;116.0
Vihti;355641;6700134;Vihti;226;19970420;1997;4;20;3355000;6705000;0.6;4.5;-2.7;0.0;16775;3.48;0.60;116.0
Vihti;355641;6700134;Vihti;226;19970421;1997;4;21;3355000;6705000;1.6;8.2;-6.0;0.0;18430;4.28;0.60;116.0
Vihti;355641;6700134;Vihti;226;19970422;1997;4;22;3355000;6705000;2.3;5.2;0.7;2.0;7504;6.25;0.60;118.0
Vihti;355641;6700134;Vihti;226;19970423;1997;4;23;3355000;6705000;1.5;5.7;-0.6;0.0;12753;4.88;0.60;118.0
Vihti;355641;6700134;Vihti;226;19970424;1997;4;24;3355000;6705000;2.8;8.5;-3.3;0.0;20412;4.08;0.60;118.0
Vihti;355641;6700134;Vihti;226;19970425;1997;4;25;3355000;6705000;2.7;7.9;-4.5;0.0;17009;4.07;0.60;118.0
Vihti;355641;6700134;Vihti;226;19970426;1997;4;26;3355000;6705000;1.0;5.8;-4.7;0.0;15237;3.49;0.60;118.0
Vihti;355641;6700134;Vihti;226;19970427;1997;4;27;3355000;6705000;4.0;9.8;-3.4;0.0;18160;5.06;0.60;118.0
Vihti;355641;6700134;Vihti;226;19970428;1997;4;28;3355000;6705000;5.6;13.2;-4.1;0.0;18387;5.18;1.20;118.0
Vihti;355641;6700134;Vihti;226;19970429;1997;4;29;3355000;6705000;5.8;8.7;-0.2;7.0;7728;7.99;2.00;125.0
Vihti;355641;6700134;Vihti;226;19970430;1997;4;30;3355000;6705000;6.4;8.9;4.6;0.0;5497;9.26;3.40;125.0
Vihti;355641;6700134;Vihti;226;19970501;1997;5;1;3355000;6705000;5.5;11.5;2.1;0.0;13161;6.69;3.90;125.0
Vihti;355641;6700134;Vihti;226;19970502;1997;5;2;3355000;6705000;4.1;9.2;-1.7;1.0;7267;7.58;3.90;126.0
Vihti;355641;6700134;Vihti;226;19970503;1997;5;3;3355000;6705000;4.0;8.1;-0.4;0.0;16289;5.07;3.90;126.0
Vihti;355641;6700134;Vihti;226;19970504;1997;5;4;3355000;6705000;3.4;5.7;1.3;0.0;13330;4.46;3.90;126.0
Vihti;355641;6700134;Vihti;226;19970505;1997;5;5;3355000;6705000;2.6;8.5;-3.9;0.0;17768;4.25;3.90;126.0
Vihti;355641;6700134;Vihti;226;19970506;1997;5;6;3355000;6705000;3.6;7.6;-3.7;0.0;11103;6.45;3.90;126.0
Vihti;355641;6700134;Vihti;226;19970507;1997;5;7;3355000;6705000;8.1;13.2;-0.4;3.0;22531;7.08;7.00;129.0
Vihti;355641;6700134;Vihti;226;19970508;1997;5;8;3355000;6705000;6.0;10.8;3.8;2.0;11055;8.09;8.00;131.0
Vihti;355641;6700134;Vihti;226;19970509;1997;5;9;3355000;6705000;8.8;16.7;-1.7;9.0;15739;8.17;11.80;140.0
Vihti;355641;6700134;Vihti;226;19970510;1997;5;10;3355000;6705000;8.3;14.6;5.7;3.0;10085;9.59;15.10;143.0
Vihti;355641;6700134;Vihti;226;19970511;1997;5;11;3355000;6705000;9.5;13.4;5.4;0.0;14699;8.61;19.60;143.0
Vihti;355641;6700134;Vihti;226;19970512;1997;5;12;3355000;6705000;13.7;21.7;5.7;0.0;19449;9.11;28.30;143.0
Vihti;355641;6700134;Vihti;226;19970513;1997;5;13;3355000;6705000;12.8;19.8;5.3;0.0;22230;9.79;36.10;143.0
Vihti;355641;6700134;Vihti;226;19970514;1997;5;14;3355000;6705000;11.9;19.4;1.2;0.0;19896;7.91;43.00;143.0
Vihti;355641;6700134;Vihti;226;19970515;1997;5;15;3355000;6705000;12.5;18.6;8.0;0.0;14494;8.38;50.50;143.0
Vihti;355641;6700134;Vihti;226;19970516;1997;5;16;3355000;6705000;9.6;16.1;5.6;0.0;21172;8.05;55.10;143.0
Vihti;355641;6700134;Vihti;226;19970517;1997;5;17;3355000;6705000;7.9;14.1;1.0;0.0;22225;5.87;58.00;143.0
Vihti;355641;6700134;Vihti;226;19970518;1997;5;18;3355000;6705000;7.0;14.0;-2.8;1.0;21322;7.28;60.00;144.0
Vihti;355641;6700134;Vihti;226;19970519;1997;5;19;3355000;6705000;5.7;9.8;0.5;0.0;20309;5.56;60.70;144.0
Vihti;355641;6700134;Vihti;226;19970520;1997;5;20;3355000;6705000;5.0;9.9;-0.3;0.0;22511;5.04;60.70;144.0
Vihti;355641;6700134;Vihti;226;19970521;1997;5;21;3355000;6705000;4.2;9.7;-2.2;0.0;20988;4.56;60.70;144.0
Vihti;355641;6700134;Vihti;226;19970522;1997;5;22;3355000;6705000;6.0;12.8;-3.6;0.0;24386;4.00;61.70;144.0
Vihti;355641;6700134;Vihti;226;19970523;1997;5;23;3355000;6705000;4.5;10.9;-3.4;0.0;19780;4.34;61.70;144.0
Vihti;355641;6700134;Vihti;226;19970524;1997;5;24;3355000;6705000;5.4;12.1;-4.1;0.0;21907;4.33;62.10;144.0
Vihti;355641;6700134;Vihti;226;19970525;1997;5;25;3355000;6705000;7.9;12.8;1.3;0.0;16969;4.93;65.00;144.0
Vihti;355641;6700134;Vihti;226;19970526;1997;5;26;3355000;6705000;7.5;12.8;1.4;0.0;17592;6.77;67.50;144.0
Vihti;355641;6700134;Vihti;226;19970527;1997;5;27;3355000;6705000;7.7;14.4;-1.0;0.0;22036;5.90;70.20;144.0
Vihti;355641;6700134;Vihti;226;19970528;1997;5;28;3355000;6705000;8.8;16.2;-2.2;0.0;19604;6.29;74.00;144.0
Vihti;355641;6700134;Vihti;226;19970529;1997;5;29;3355000;6705000;8.2;13.7;1.5;0.0;16743;6.04;77.20;144.0
Vihti;355641;6700134;Vihti;226;19970530;1997;5;30;3355000;6705000;7.3;11.4;-0.8;0.0;19373;5.55;79.50;144.0
Vihti;355641;6700134;Vihti;226;19970531;1997;5;31;3355000;6705000;12.3;21.3;2.7;0.0;25995;6.68;86.80;144.0
Vihti;355641;6700134;Vihti;226;19970601;1997;6;1;3355000;6705000;13.9;21.0;1.5;0.0;27934;5.86;95.70;144.0
Vihti;355641;6700134;Vihti;226;19970602;1997;6;2;3355000;6705000;13.0;21.6;2.6;0.0;25148;6.84;103.70;144.0
Vihti;355641;6700134;Vihti;226;19970603;1997;6;3;3355000;6705000;12.8;19.7;1.9;0.0;17123;7.31;111.50;144.0
Vihti;355641;6700134;Vihti;226;19970604;1997;6;4;3355000;6705000;10.1;17.1;1.8;0.0;27710;4.93;116.60;144.0
Vihti;355641;6700134;Vihti;226;19970605;1997;6;5;3355000;6705000;11.7;19.5;-2.0;0.0;27204;5.86;123.30;144.0
Vihti;355641;6700134;Vihti;226;19970606;1997;6;6;3355000;6705000;14.6;23.4;0.8;0.0;27250;8.28;132.90;144.0
Vihti;355641;6700134;Vihti;226;19970607;1997;6;7;3355000;6705000;15.8;24.9;3.1;0.0;28376;8.10;143.70;144.0
Vihti;355641;6700134;Vihti;226;19970608;1997;6;8;3355000;6705000;18.0;26.6;4.1;0.0;28558;7.68;156.70;144.0
Vihti;355641;6700134;Vihti;226;19970609;1997;6;9;3355000;6705000;19.8;28.5;4.7;2.0;27972;8.81;171.50;146.0
Vihti;355641;6700134;Vihti;226;19970610;1997;6;10;3355000;6705000;18.2;25.0;14.2;5.0;22891;16.52;184.70;151.0
Vihti;355641;6700134;Vihti;226;19970611;1997;6;11;3355000;6705000;18.8;26.6;9.5;0.0;28795;13.25;198.50;151.0
Vihti;355641;6700134;Vihti;226;19970612;1997;6;12;3355000;6705000;19.5;26.5;10.8;0.0;24567;14.91;213.00;151.0
Vihti;355641;6700134;Vihti;226;19970613;1997;6;13;3355000;6705000;20.9;27.4;10.6;9.0;25446;14.16;228.90;160.0
Vihti;355641;6700134;Vihti;226;19970614;1997;6;14;3355000;6705000;16.4;23.3;15.4;2.0;13490;16.54;240.30;162.0
Vihti;355641;6700134;Vihti;226;19970615;1997;6;15;3355000;6705000;18.2;23.6;13.9;0.0;24087;15.41;253.50;162.0
Vihti;355641;6700134;Vihti;226;19970616;1997;6;16;3355000;6705000;15.6;22.7;11.1;13.0;11957;15.37;264.10;175.0
